promedio_tiempo_interacciones,papa,cursos_inscritos_periodo,num_cursos_plataforma,papa-1,delta_papa,modalidad_colegio,calendario,jornada,tipo_colegio,categoria_colegio,ciudad,Clase
194.175,4.4,8,2,4.4,0,0,0,0,0,0,1,E
89.85,4.4,9,1,4.4,0,2,0,0,1,2,137,E
177.775,4.5,5,1,4.5,0,2,0,0,1,2,137,E
31.84444444,3.7,6,1,3.7,0,0,2,2,0,0,1,B
14.63333333,3.7,6,1,3.7,0,0,2,2,0,0,1,B
149.3733333,3,8,1,3,0,2,0,2,1,2,32,B
153.2166667,3,6,1,3,0,2,0,2,1,2,32,B
30.7,3.2,6,1,3.2,0,2,0,0,1,2,1,B
145.3083333,3.2,6,1,3.2,0,2,0,0,1,2,1,B
138.7083333,3.4,7,1,3.4,0,3,0,5,0,5,1,B
97.875,3.2,6,1,3.2,0,3,0,5,0,5,1,B
119.825641,0,1,4,0,0,2,0,4,1,2,14,P
165.4527778,0,1,1,0,0,2,0,2,1,2,138,P
39.7875,3.6,7,2,3.6,0,2,0,2,1,2,138,B
11.65,3.3,9,5,3.3,0,2,0,2,1,2,19,B
6.183333333,3.3,7,1,3.3,0,2,0,2,1,2,19,B
20.35740741,3.5,7,7,3.5,0,2,0,0,1,6,139,B
19.80555556,3.5,8,1,3.5,0,2,0,0,1,6,139,B
238.9142857,3.5,8,1,3.5,0,2,0,2,1,2,1,B
169.3566667,3.6,6,3,3.6,0,2,0,2,1,2,1,B
72.71333333,2.7,8,5,2.7,0,2,0,0,1,2,1,R
115.4333333,0,0,1,0,0,0,0,2,0,0,1,P
127.6233333,3.5,7,1,3.5,0,0,0,2,0,0,33,B
13.60833333,3.1,3,7,3.1,0,0,0,2,0,0,33,B
196.6428571,3.6,7,1,3.6,0,0,0,0,0,0,1,B
212.9,3.4,5,2,3.4,0,0,0,0,0,0,1,B
15.72407407,3.9,7,2,3.9,0,2,0,0,1,2,36,B
17.72333333,3.9,5,5,3.9,0,2,0,0,1,2,36,B
165.2595238,3,6,1,3,0,2,0,2,1,2,9,B
28.90694444,2.8,5,5,2.8,0,2,0,2,1,2,9,R
236.1958333,3.6,6,1,3.6,0,2,0,2,1,2,1,B
189.1041667,3.4,4,1,3.4,0,2,0,2,1,2,1,B
185.5809524,4,6,1,4,0,0,2,0,0,4,1,E
191.6469697,3.8,4,2,3.8,0,0,2,0,0,4,1,B
8.608108108,4.1,6,5,4.1,0,2,0,0,1,2,19,E
2.066666667,4,4,2,4,0,2,0,0,1,2,19,E
316.0809524,3.7,6,1,3.7,0,0,0,2,0,0,1,B
30.30119048,3.6,7,1,3.6,0,2,0,2,1,2,32,B
48.16666667,3.5,5,1,3.5,0,2,0,2,1,2,32,B
188.1904762,4,6,1,4,0,0,0,0,0,0,1,E
216.9388889,3.8,9,2,3.8,0,0,0,0,0,0,1,B
164.4059524,4.2,7,4,4.2,0,0,0,0,0,0,1,E
181.2027778,3.7,7,3,3.7,0,0,0,0,0,0,1,B
86.675,3.3,8,1,3.3,0,2,0,2,1,2,1,B
13.45833333,3,3,1,3,0,2,0,2,1,2,1,B
73.48,3.5,7,1,3.5,0,2,0,2,1,2,1,B
71.2,3.5,4,1,3.5,0,2,0,2,1,2,1,B
257.8074074,4.1,9,1,4.1,0,2,0,0,1,2,1,E
78.66666667,4.1,5,4,4.1,0,2,0,0,1,2,1,E
22.71111111,3.6,7,1,3.6,0,2,0,2,1,2,7,B
38.3,3.4,4,1,3.4,0,2,0,2,1,2,7,B
147.45,2.5,7,2,2.5,0,0,0,0,0,0,140,R
72.45277778,2.9,7,6,2.9,0,2,0,4,1,2,63,R
309.5666667,3.2,7,1,3.2,0,0,0,4,0,0,1,B
354.7083333,3.2,3,2,3.2,0,0,0,4,0,0,1,B
87.67037037,3.4,7,1,3.4,0,0,0,0,0,0,141,B
123.7966667,3.3,4,1,3.3,0,0,0,0,0,0,141,B
42.96862745,4,8,4,4,0,2,0,2,1,6,1,E
153.3111111,3.8,6,1,3.8,0,2,0,2,1,6,1,B
110.2666667,3.6,7,2,3.6,0,2,0,2,1,6,1,B
88.38333333,3.5,5,1,3.5,0,2,0,2,1,6,1,B
83.43333333,3.1,6,1,3.1,0,2,0,0,1,6,29,B
26.49166667,3,4,1,3,0,2,0,0,1,6,29,B
68.46333333,3.5,9,1,3.5,0,2,0,2,1,2,32,B
20.73888889,3.2,4,1,3.2,0,2,0,2,1,2,32,B
115.8192308,3.7,10,1,3.7,0,2,0,2,1,2,15,B
75.47777778,3.6,4,3,3.6,0,2,0,2,1,2,15,B
141.3236111,3.8,6,5,3.8,0,3,0,5,0,5,1,B
247.6888889,3.8,5,1,3.8,0,3,0,5,0,5,1,B
196.7371212,4,7,1,4,0,2,0,2,1,2,142,E
167.35,3.4,7,1,3.4,0,2,0,2,1,2,1,B
255.7666667,3.4,3,1,3.4,0,2,0,2,1,2,1,B
202.4305556,4,5,1,4,0,0,0,0,0,0,1,E
2.557344633,3.3,3,3,3.3,0,2,0,2,1,2,1,B
0.477777778,3.3,0,1,3.3,0,2,0,2,1,2,1,B
101.9526316,3.4,6,3,3.4,0,2,0,2,1,2,1,B
105.2135057,2.9,5,11,2.9,0,2,0,2,1,2,1,R
7.653333333,2.9,7,1,2.9,0,2,0,2,1,2,1,R
27.52444444,3.9,7,1,3.9,0,2,0,2,1,2,1,B
36.17166667,3.7,4,3,3.7,0,2,0,2,1,2,1,B
121.0611111,3.8,6,1,3.8,0,0,0,2,0,0,1,B
126.2796296,3.9,6,2,3.9,0,0,0,2,0,0,1,B
16.85277778,3.5,4,1,3.5,0,2,0,0,1,2,29,B
3.566666667,0.1,3,1,0.1,0,2,0,2,1,2,143,P
40.11111111,0.4,3,5,0.4,0,2,0,2,1,2,32,P
215.7361111,3.4,5,1,3.4,0,2,0,2,1,2,17,B
53.97916667,3.4,4,4,3.4,0,2,0,2,1,2,17,B
27.47,3.7,3,3,3.7,0,2,0,2,1,2,1,B
9.708333333,3.9,3,1,3.9,0,2,0,2,1,2,1,B
140.0952381,3.7,3,1,3.7,0,0,0,0,0,0,1,B
111.12,3.5,4,3,3.5,0,0,0,0,0,0,1,B
36.68611111,3.5,3,4,3.5,0,2,0,4,1,2,1,B
19.4,3.3,4,1,3.3,0,2,0,4,1,2,1,B
59.64666667,1.2,6,3,1.2,0,2,0,2,1,2,1,M
157.55,3.5,5,1,3.5,0,0,0,0,0,0,1,B
187.7222222,3.4,4,2,3.4,0,2,0,2,1,2,7,B
104.1722222,3.4,4,1,3.4,0,2,0,2,1,2,1,B
44.15238095,0.5,8,2,0.5,0,2,0,2,1,2,1,P
138.3369565,3.5,3,3,3.5,0,2,0,2,1,6,1,B
90.63333333,3.3,4,1,3.3,0,2,0,2,1,6,1,B
123.0310606,3.6,5,2,3.6,0,2,0,2,1,2,1,B
133.5138889,3.3,5,3,3.3,0,2,0,2,1,2,1,B
182.1583333,3.6,5,1,3.6,0,0,0,2,0,0,1,B
102.6833333,3.6,6,7,3.6,0,0,0,2,0,0,1,B
86.76145833,3.6,3,3,3.6,0,2,0,2,1,2,1,B
35.12037037,3.8,4,6,3.8,0,2,0,2,1,2,1,B
78.60595238,4,5,2,4,0,2,0,0,1,2,140,E
139.5518519,3.9,4,3,3.9,0,2,0,0,1,2,140,B
121.525,0.5,3,1,0.5,0,2,0,2,1,2,1,P
64.7327381,3.6,5,2,3.6,0,0,0,2,0,0,1,B
60.00104167,3.3,4,4,3.3,0,0,0,2,0,0,1,B
178.8952381,0,1,1,0,0,0,3,3,2,3,1,P
96.84583333,3,5,1,3,0,0,3,3,2,3,1,B
106.2983333,3.2,5,2,3.2,0,2,0,2,1,6,1,B
92.72777778,3.1,5,2,3.1,0,2,0,2,1,6,1,B
118.05,3.6,5,2,3.6,0,0,3,0,0,0,1,B
108.9516667,3.8,4,3,3.8,0,0,3,0,0,0,1,B
48.965,3.4,3,1,3.4,0,0,0,0,0,0,1,B
225.175,3.7,4,1,3.7,0,0,0,0,0,0,1,B
46.18226496,3.6,5,4,3.6,0,2,0,4,1,2,1,B
106.7035714,3.1,5,2,3.1,0,2,0,4,1,2,1,B
182.5892157,1.5,3,1,1.5,0,2,0,4,1,2,37,M
148.9282051,4,4,1,4,0,2,0,4,1,2,1,E
152.9588889,3.9,3,1,3.9,0,2,0,4,1,2,1,B
8.06,4.2,4,4,4.2,0,2,0,4,1,2,1,E
96.93888889,3.5,4,3,3.5,0,0,0,0,0,0,1,B
216,3.6,3,1,3.6,0,0,0,0,0,0,1,B
118.1291667,3.9,4,1,3.9,0,2,0,2,1,2,144,B
11.98333333,3.4,5,1,3.4,0,2,0,2,1,2,144,B
154.0203704,3.4,7,1,3.4,0,2,0,4,1,2,1,B
68.51666667,3.5,4,4,3.5,0,2,0,4,1,2,1,B
127.2607143,3.1,3,1,3.1,0,0,3,3,2,3,1,B
20.475,3.1,4,1,3.1,0,0,3,3,2,3,1,B
14.78624339,4.3,5,2,4.3,0,2,0,2,1,2,145,E
83.63611111,4.2,5,4,4.2,0,2,0,2,1,2,145,E
64.45714286,4.1,0,2,4.1,0,2,0,2,1,2,8,E
34.12447917,3.1,8,6,3.1,0,0,0,2,0,0,146,B
29.51875,3,4,3,3,0,0,0,2,0,0,146,B
26.51111111,3.3,4,4,3.3,0,2,0,4,1,2,1,B
2.5,3.2,4,3,3.2,0,2,0,4,1,2,1,B
113.6992248,4.3,4,3,4.3,0,2,0,2,1,2,1,E
81.15495495,3.3,3,4,3.3,0,2,0,2,1,2,1,B
74.59166667,3.3,0,10,3.3,0,2,0,2,1,2,1,B
0.5,2,4,1,2,0,2,0,2,1,2,1,R
30.57083333,3.2,6,2,3.2,0,0,0,0,0,0,1,B
16.83333333,3.1,5,2,3.1,0,0,0,0,0,0,1,B
18.13888889,3.5,6,4,3.5,0,0,2,0,0,4,147,B
61.65555556,3.5,4,6,3.5,0,0,2,0,0,4,147,B
17.044,3.2,4,6,3.2,0,2,0,2,1,2,44,B
0.983333333,3,4,3,3,0,2,0,2,1,2,44,B
170.6907407,1.5,6,1,1.5,0,0,0,0,0,0,1,M
176.3858974,4.3,4,4,4.3,0,2,0,4,1,2,8,E
64.15666667,3.6,3,1,3.6,0,2,0,4,1,2,8,B
14.09411765,4.4,9,2,4.4,0,2,0,2,1,2,1,E
7.688333333,4.1,4,5,4.1,0,2,0,2,1,2,1,E
8.635784314,4.1,6,5,4.1,0,2,0,0,1,2,45,E
22.51875,4.2,4,1,4.2,0,2,0,0,1,2,45,E
17.46666667,4.7,6,1,4.7,0,2,0,4,1,2,46,E
22.81851852,4.4,4,1,4.4,0,2,0,4,1,2,46,E
101.6933333,4.2,6,1,4.2,0,2,0,2,1,2,1,E
185.5083333,3.5,4,2,3.5,0,2,0,2,1,2,1,B
97.70972222,4.2,5,1,4.2,0,2,0,2,1,2,44,E
37.34166667,3.9,5,2,3.9,0,2,0,2,1,2,44,B
6.330416667,4.3,6,3,4.3,0,2,3,7,1,6,127,E
25.73125,3.7,4,1,3.7,0,2,3,7,1,6,127,B
16.20416667,4.2,8,5,4.2,0,0,0,2,0,0,45,E
11.46315789,3.9,5,5,3.9,0,0,0,2,0,0,45,B
40.53166667,4.6,6,2,4.6,0,0,0,2,0,0,1,E
28.40416667,4.5,5,1,4.5,0,0,0,2,0,0,1,E
15.965625,4.4,9,1,4.4,0,2,0,0,1,2,148,E
52.94567901,4.1,5,6,4.1,0,2,0,4,1,2,1,E
103.3444444,3.1,5,1,3.1,0,2,0,4,1,2,1,B
23.23205128,3.9,5,5,3.9,0,2,0,2,1,6,19,B
7.317777778,3.4,3,6,3.4,0,2,0,2,1,6,19,B
125.9358333,4.5,5,2,4.5,0,0,2,0,0,4,1,E
160.5222222,4.2,5,2,4.2,0,0,2,0,0,4,1,E
0.538888889,0.4,3,5,0.4,0,2,0,2,1,2,1,P
42.38472222,0,1,2,0,0,2,0,2,1,2,1,P
133.0920635,4.4,5,4,4.4,0,0,0,0,0,0,1,E
168.7222222,4,5,2,4,0,0,0,0,0,0,1,E
127.0361111,4.2,6,5,4.2,0,0,0,0,0,0,1,E
151.2712121,4.4,4,2,4.4,0,0,0,0,0,0,1,E
84.75634921,3.8,6,2,3.8,0,2,0,2,1,2,13,B
187.5722222,3.9,5,3,3.9,0,2,0,2,1,2,13,B
59.26140351,4.1,5,4,4.1,0,2,0,2,1,2,36,E
52.91363636,3.4,4,2,3.4,0,2,0,2,1,2,36,B
26.51666667,4.3,5,1,4.3,0,3,4,6,0,8,11,E
26.34444444,3.9,4,1,3.9,0,3,4,6,0,8,11,B
7.828125,4.1,9,5,4.1,0,0,2,0,0,4,1,E
11.7875,3.6,3,5,3.6,0,0,2,0,0,4,1,B
148.3403509,4.5,5,4,4.5,0,2,0,4,1,7,139,E
110.8452381,3.8,5,1,3.8,0,2,0,4,1,7,139,B
1.066666667,2.5,4,2,2.5,0,2,0,4,1,2,1,R
60.93636364,4.2,6,5,4.2,0,2,0,2,1,2,1,E
90.675,4.2,6,1,4.2,0,2,0,2,1,2,1,E
187.8703704,3.9,5,2,3.9,0,2,0,2,1,2,1,B
72.03125,3.2,6,1,3.2,0,2,0,4,1,2,14,B
66.125,3.1,2,1,3.1,0,2,0,4,1,2,14,B
28.25277778,4.2,5,1,4.2,0,2,0,2,1,2,1,E
43.88020833,4.2,0,6,4.2,0,2,0,2,1,2,1,E
46.23583333,4.5,5,5,4.5,0,2,0,2,1,2,9,E
23.13611111,4.5,3,1,4.5,0,2,0,2,1,2,9,E
200.4961538,4.6,6,1,4.6,0,2,0,2,1,2,91,E
261.275,4.2,5,1,4.2,0,2,0,2,1,2,91,E
101.4666667,3.8,9,2,3.8,0,0,2,0,0,4,1,B
45.44166667,3.7,4,3,3.7,0,0,2,0,0,4,1,B
95.99074074,4,6,1,4,0,2,0,2,1,2,8,E
182.5041667,3.9,5,1,3.9,0,2,0,2,1,2,8,B
65.46851852,4.1,6,1,4.1,0,2,0,2,1,2,56,E
165.325,4,5,2,4,0,2,0,2,1,2,56,E
58.21794872,3.8,6,1,3.8,0,2,0,4,1,2,14,B
101.1974359,3.3,3,2,3.3,0,2,0,4,1,2,14,B
30.90208333,3.7,6,3,3.7,0,2,0,4,1,2,1,B
42.98888889,3.7,0,2,3.7,0,2,0,4,1,2,1,B
176.275,4.1,6,1,4.1,0,2,0,0,1,2,91,E
52.08333333,3.6,4,1,3.6,0,2,0,0,1,2,91,B
100.1566667,0,3,1,0,0,2,0,2,1,2,1,P
40.67962963,4.1,9,3,4.1,0,2,0,2,1,2,83,E
14.53888889,3.5,5,2,3.5,0,2,0,2,1,2,83,B
28.55166667,0,0,2,0,0,2,0,2,1,2,1,P
76.36333333,3.8,3,3,3.8,0,2,0,2,1,2,1,B
71.48095238,3.7,6,1,3.7,0,2,0,2,1,2,1,B
202.5,3,3,2,3,0,2,0,2,1,2,1,B
235.7791667,3.3,5,1,3.3,0,0,0,2,0,0,1,B
150.0733333,2.9,4,2,2.9,0,0,0,2,0,0,1,R
177.09375,3.5,6,1,3.5,0,2,0,4,1,2,118,B
217.6833333,3.5,4,1,3.5,0,2,0,4,1,2,118,B
109.1921769,4.1,6,5,4.1,0,2,0,0,1,2,1,E
154.9611111,4.1,4,1,4.1,0,2,0,0,1,2,1,E
86.09861111,3.7,6,4,3.7,0,2,0,2,1,2,1,B
116.7291667,3.3,3,1,3.3,0,2,0,2,1,2,1,B
108.8833333,0,0,1,0,0,2,0,2,1,6,16,P
117.675,4.3,6,1,4.3,0,2,0,2,1,2,149,E
20.62,4.1,3,1,4.1,0,2,0,2,1,2,149,E
33.39583333,3.9,8,2,3.9,0,0,2,0,0,0,1,B
26.03611111,4.1,6,1,4.1,0,2,0,0,1,2,14,E
37.64611111,3.6,4,8,3.6,0,2,0,0,1,2,14,B
153.5601852,3.6,7,2,3.6,0,2,0,4,1,2,7,B
203.8027778,3.7,8,3,3.7,0,2,0,4,1,2,7,B
128.7363095,3.2,3,2,3.2,0,2,0,0,1,2,9,B
137.1125,3.1,3,4,3.1,0,2,0,0,1,2,9,B
147.1631579,0.2,4,2,0.2,0,2,0,2,1,2,1,P
131.6277778,1.7,8,3,1.7,0,0,0,0,0,8,1,M
167.5493056,3.7,5,2,3.7,0,2,0,0,1,2,6,B
108.9914815,3.8,5,4,3.8,0,2,0,0,1,2,6,B
10.49833333,3.2,9,3,3.2,0,0,0,0,0,0,1,B
161.8351852,3.9,6,1,3.9,0,0,0,0,0,0,1,B
61.2390625,3.7,4,7,3.7,0,0,0,0,0,0,1,B
215.1275862,3.7,6,2,3.7,0,2,0,0,1,2,29,B
206.3311111,3.5,5,3,3.5,0,2,0,0,1,2,29,B
121.5851852,3.9,6,1,3.9,0,2,0,2,1,2,19,B
156.88,3.8,4,1,3.8,0,2,0,2,1,2,19,B
6.931481481,3.8,7,2,3.8,0,2,0,2,1,2,1,B
8.855952381,3.6,4,3,3.6,0,2,0,2,1,2,1,B
119.8472222,3.8,6,1,3.8,0,0,0,0,0,0,1,B
108.1958333,3.5,4,5,3.5,0,0,0,0,0,0,1,B
102.4132353,3.3,5,3,3.3,0,2,0,0,1,2,79,B
187.012963,3.3,4,4,3.3,0,2,0,0,1,2,79,B
60.125,3.1,6,1,3.1,0,2,0,0,1,2,43,B
57.86666667,3.2,5,6,3.2,0,2,0,0,1,2,43,B
183.319697,3.6,4,4,3.6,0,2,3,3,2,3,1,B
94.57777778,3.6,4,3,3.6,0,2,3,3,2,3,1,B
7.577777778,3.2,7,1,3.2,0,2,0,2,1,2,1,B
16.60333333,3,4,9,3,0,2,0,2,1,2,1,B
81.1125,3.5,5,1,3.5,0,2,0,2,1,2,1,B
128.0861111,3.1,5,9,3.1,0,2,0,2,1,2,1,B
77.16875,3.7,8,1,3.7,0,2,0,2,1,2,19,B
48.26333333,3.4,5,2,3.4,0,2,0,2,1,2,19,B
146.3798246,3.8,5,3,3.8,0,2,0,2,1,2,1,B
82.87148594,3.8,6,7,3.8,0,2,0,2,1,2,1,B
20.73238095,4.2,6,6,4.2,0,2,0,0,1,2,13,E
36.09783951,4.1,6,4,4.1,0,2,0,0,1,2,13,E
18.58472222,2.8,4,5,2.8,0,2,0,2,1,2,94,R
6.871666667,3.3,6,5,3.3,0,0,0,2,0,0,36,B
12.06217949,3.2,4,11,3.2,0,0,0,2,0,0,36,B
42.98518519,3.3,8,1,3.3,0,2,0,2,1,2,15,B
82.91296296,3.3,3,2,3.3,0,2,0,2,1,2,15,B
21.64901961,3.5,5,3,3.5,0,2,0,0,1,2,1,B
25.76256831,3.8,5,10,3.8,0,2,0,0,1,2,1,B
61.66904762,2.2,6,1,2.2,0,2,0,2,1,2,2,R
139.2125926,3.9,5,3,3.9,0,2,0,0,1,2,1,B
195.2565041,3.6,4,5,3.6,0,2,0,0,1,2,1,B
152.6980392,3.5,6,2,3.5,0,0,0,0,0,0,1,B
185.2780303,3.2,6,4,3.2,0,0,0,0,0,0,1,B
60.99025157,3.7,5,5,3.7,0,0,0,0,0,0,1,B
97.16788618,3.6,5,8,3.6,0,0,0,0,0,0,1,B
36.35967742,3.7,5,3,3.7,0,2,0,2,1,2,1,B
62.88461538,3.2,6,4,3.2,0,2,0,2,1,2,1,B
101.9388889,3,6,2,3,0,0,0,0,0,0,1,B
44.93846154,3.5,7,4,3.5,0,2,0,2,1,2,1,B
44.23596491,3.3,4,4,3.3,0,2,0,2,1,2,1,B
143.2549383,3.2,6,5,3.2,0,0,2,0,0,0,1,B
97.66474359,3,4,7,3,0,0,2,0,0,0,1,B
39.94768519,3.2,7,5,3.2,0,2,0,4,1,2,14,B
52.125,2.5,4,4,2.5,0,2,0,4,1,2,14,R
80.6452381,3.6,6,3,3.6,0,2,0,0,1,2,106,B
10.85833333,3.1,3,3,3.1,0,2,0,0,1,2,106,B
63.96954023,3.3,5,2,3.3,0,2,0,2,1,2,1,B
59.01153846,2.5,5,5,2.5,0,2,0,2,1,2,1,R
134.7353535,3.5,6,4,3.5,0,2,0,2,1,2,1,B
117.2115385,3.1,4,4,3.1,0,2,0,2,1,2,1,B
39.52912621,4,6,2,4,0,2,0,2,1,2,1,E
34.79379845,3.7,5,4,3.7,0,2,0,2,1,2,1,B
78.33095238,2.2,8,5,2.2,0,0,0,0,0,0,1,R
50.67152778,3.5,7,4,3.5,0,2,0,2,1,2,1,B
33.34833333,3.1,4,3,3.1,0,2,0,2,1,2,1,B
26.89259259,3.8,6,2,3.8,0,2,0,2,1,2,11,B
31.6734127,3.8,4,4,3.8,0,2,0,2,1,2,11,B
52.49619048,3.2,7,2,3.2,0,0,0,0,0,0,1,B
58.10486111,3.2,4,10,3.2,0,0,0,0,0,0,1,B
132.5638889,3.1,6,2,3.1,0,2,0,2,1,2,1,B
129.7841667,3.2,4,4,3.2,0,2,0,2,1,2,1,B
166.5985294,3.7,6,5,3.7,0,2,0,2,1,2,1,B
131.2265152,3.3,4,5,3.3,0,2,0,2,1,2,1,B
110.9850877,3.3,6,3,3.3,0,2,0,2,1,2,1,B
155.7983333,3.5,3,4,3.5,0,2,0,2,1,2,1,B
248.2,0,0,1,0,0,0,2,0,0,4,1,P
69.5,0.6,7,1,0.6,0,2,0,2,1,2,46,P
181.15,2.9,6,1,2.9,0,0,0,0,0,0,1,R
67.30333333,2.7,7,7,2.7,0,0,0,7,0,0,19,R
244.0388889,3,6,2,3,0,2,0,2,1,2,1,B
243.0333333,3.2,3,1,3.2,0,2,0,2,1,2,1,B
49.18958333,0.6,5,1,0.6,0,2,0,0,1,2,1,P
215.1916667,0.7,5,1,0.7,0,2,0,2,1,2,84,P
151.6166667,3.7,6,1,3.7,0,2,0,0,1,2,1,B
29.17777778,3.8,4,1,3.8,0,2,0,0,1,2,1,B
7.7,1.6,6,1,1.6,0,3,4,6,0,8,11,M
57.95185185,3.2,7,2,3.2,0,3,0,5,0,5,1,B
36.44166667,2.8,4,1,2.8,0,3,0,5,0,5,1,R
125.0294872,3.5,7,3,3.5,0,2,0,3,2,3,1,B
141.6962121,3.6,4,2,3.6,0,2,0,3,2,3,1,B
9.513768116,3.8,7,7,3.8,0,0,0,0,0,4,1,B
146.0291667,3.2,4,2,3.2,0,0,0,0,0,4,1,B
75.06969697,4.4,5,6,4.4,0,0,0,0,0,4,1,E
29.44166667,4.4,4,2,4.4,0,0,0,0,0,4,1,E
125.975,3.6,6,2,3.6,0,2,0,2,1,6,1,B
19.9875,3.7,4,1,3.7,0,2,0,2,1,6,1,B
180.9208333,3.1,7,1,3.1,0,0,0,0,0,0,1,B
218.55,2.9,3,1,2.9,0,0,0,0,0,0,1,R
16.74635417,3.4,8,9,3.4,0,2,0,2,1,2,32,B
17.4375,3.1,5,6,3.1,0,2,0,2,1,2,32,B
0.233333333,3.6,9,1,3.6,0,0,0,0,0,0,1,B
12.73555556,3.7,3,1,3.7,0,0,0,0,0,0,1,B
180.5424242,2.6,6,2,2.6,0,0,0,2,0,0,1,R
229.1380952,3.1,7,1,3.1,0,0,0,0,0,0,1,B
149.3484848,3,5,2,3,0,0,0,0,0,0,1,B
85.30757576,3.7,7,1,3.7,0,2,0,2,1,2,44,B
51.95333333,3.7,4,1,3.7,0,2,0,2,1,2,44,B
156.5509804,3.9,7,5,3.9,0,2,0,2,1,2,7,B
167.675,3.9,4,3,3.9,0,2,0,2,1,2,7,B
95.41893939,3.2,6,6,3.2,0,3,0,5,0,5,1,B
51.64074074,3.5,5,6,3.5,0,3,0,5,0,5,1,B
152.0555556,3,6,1,3,0,0,3,3,2,3,1,B
40.36944444,3,3,5,3,0,0,3,3,2,3,1,B
26.73650794,4,7,6,4,0,2,0,0,1,2,79,E
91.84444444,3.9,3,2,3.9,0,2,0,0,1,2,79,B
160.2209677,3.5,5,2,3.5,0,2,0,2,1,2,1,B
152.8033333,3.6,5,1,3.6,0,2,0,2,1,2,1,B
49.4875,0.4,5,6,0.4,0,2,0,2,1,2,150,P
92.94111111,1.6,5,6,1.6,0,0,0,2,0,0,1,M
177.625641,3,5,1,3,0,2,0,4,1,2,1,B
81.82058824,3.9,9,1,3.9,0,0,0,2,0,0,1,B
64.71212121,3.8,5,2,3.8,0,0,0,2,0,0,1,B
86.28472222,3,6,1,3,0,2,0,2,1,2,1,B
110.1461538,3.2,3,3,3.2,0,2,0,2,1,2,1,B
94.98333333,0.2,4,1,0.2,0,2,0,2,1,2,17,P
23.44565217,4.1,5,3,4.1,0,2,0,4,1,2,1,E
11.58461538,4.1,5,4,4.1,0,2,0,4,1,2,1,E
67.83712121,3.5,5,4,3.5,0,2,0,4,1,2,1,B
67.9375,3.6,5,3,3.6,0,2,0,4,1,2,1,B
246.335,0,0,4,0,0,0,0,0,0,0,116,P
0.133333333,1.4,4,1,1.4,0,0,0,0,0,0,116,M
4.91025641,2.7,4,3,2.7,0,2,0,2,1,2,4,R
2.741666667,0,0,2,0,0,0,0,0,0,0,1,P
95.42833333,3.9,5,3,3.9,0,2,0,0,1,6,2,B
110.6761905,4.1,4,4,4.1,0,2,0,0,1,6,2,E
20.14125,3.2,5,3,3.2,0,2,0,0,1,2,41,B
31.10641026,3.4,5,4,3.4,0,2,0,0,1,2,41,B
130.5745833,0,0,3,0,0,2,0,2,1,2,29,P
71.53043478,3.9,3,4,3.9,0,3,0,5,0,5,1,B
83.14222222,4.1,4,6,4.1,0,3,0,5,0,5,1,E
34.02356322,3.5,5,3,3.5,0,0,3,7,0,0,8,B
65.17777778,3.4,4,3,3.4,0,0,3,7,0,0,8,B
121.6019608,2,4,3,2,0,2,0,2,1,2,17,R
205.4235294,3.2,4,3,3.2,0,2,0,4,1,2,1,B
57.21458333,0,0,3,0,0,2,0,2,1,2,8,P
146.0083333,3.3,3,2,3.3,0,2,0,2,1,2,8,B
63.28304598,3.9,6,3,3.9,0,2,0,4,1,2,1,B
34.075,4,5,2,4,0,2,0,4,1,2,1,E
13.1990991,3.3,3,4,3.3,0,2,0,2,1,2,1,B
34.42280702,3.2,5,4,3.2,0,2,0,2,1,2,1,B
70.06875,0.7,6,3,0.7,0,2,0,2,1,2,1,P
19.49435897,4,5,3,4,0,2,0,2,1,2,56,E
30.51041667,4.2,5,1,4.2,0,2,0,2,1,2,56,E
20.80952381,0,0,4,0,0,2,0,4,1,2,1,P
125.7326754,0,0,4,0,0,2,0,2,1,2,20,P
21.24282051,3.3,3,3,3.3,0,2,0,0,1,2,6,B
21.775,3.5,5,1,3.5,0,2,0,0,1,2,6,B
143.8944444,3.4,9,2,3.4,0,2,0,2,1,2,1,B
169.8972222,3.4,0,2,3.4,0,2,0,2,1,2,1,B
113.6152174,0,0,3,0,0,2,0,2,1,2,1,P
97.7827957,2.8,3,3,2.8,0,2,0,4,1,2,1,R
19.84784946,3.8,3,3,3.8,0,2,0,2,1,2,1,B
35.28968254,3.8,0,4,3.8,0,2,0,2,1,2,1,B
132.2960784,3.7,6,5,3.7,0,2,0,2,1,2,1,B
204.7532051,3.7,5,3,3.7,0,2,0,2,1,2,1,B
98.85325203,1.1,6,3,1.1,0,0,0,0,0,0,1,M
138.7121528,0,3,3,0,0,0,0,2,0,0,1,P
122.1969697,0.8,6,4,0.8,0,0,0,2,0,0,1,P
92.14333333,3.7,8,5,3.7,0,0,0,2,0,0,1,B
182.7434524,3.4,4,4,3.4,0,0,0,2,0,0,1,B
120.0908163,4,4,4,4,0,2,0,4,1,2,71,E
186.5787879,4.1,5,3,4.1,0,2,0,4,1,2,71,E
143.85,0,0,2,0,0,0,0,0,0,0,1,P
30.125,0,0,3,0,0,2,0,2,1,2,1,P
9.020486111,3.5,5,2,3.5,0,2,0,2,1,2,1,B
4.716666667,3.9,3,2,3.9,0,2,0,2,1,2,1,B
129.3261905,3.5,5,3,3.5,0,2,0,0,1,2,37,B
39.24090909,3.6,4,6,3.6,0,2,0,0,1,2,37,B
